,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
247,0.759,0.579,0,-8.398,1,0.248,0.514,0.0014,0.237,0.736,144.025,audio_features,749HNBEskSdXTKtGYvASFH,spotify:track:749HNBEskSdXTKtGYvASFH,https://api.spotify.com/v1/tracks/749HNBEskSdXTKtGYvASFH,https://api.spotify.com/v1/audio-analysis/749HNBEskSdXTKtGYvASFH,109750,4
248,0.554,0.741,1,-5.006,1,0.0412,0.000575,0.000261,0.398,0.45,139.923,audio_features,3uMO7jmdXxwSijvxNXDgE4,spotify:track:3uMO7jmdXxwSijvxNXDgE4,https://api.spotify.com/v1/tracks/3uMO7jmdXxwSijvxNXDgE4,https://api.spotify.com/v1/audio-analysis/3uMO7jmdXxwSijvxNXDgE4,147680,4
249,0.496,0.593,4,-5.154,1,0.0285,0.0476,0.0,0.0909,0.177,91.038,audio_features,3AAY8YicetRPlDAkibHLiS,spotify:track:3AAY8YicetRPlDAkibHLiS,https://api.spotify.com/v1/tracks/3AAY8YicetRPlDAkibHLiS,https://api.spotify.com/v1/audio-analysis/3AAY8YicetRPlDAkibHLiS,185933,4
250,0.634,0.538,0,-9.213,1,0.0603,0.0514,0.0,0.099,0.152,168.029,audio_features,7l6nGz4gp6HGs5Cvmdeqe4,spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,https://api.spotify.com/v1/tracks/7l6nGz4gp6HGs5Cvmdeqe4,https://api.spotify.com/v1/audio-analysis/7l6nGz4gp6HGs5Cvmdeqe4,160714,5
251,0.738,0.843,11,-4.749,0,0.0607,0.355,4.54e-05,0.358,0.734,143.09,audio_features,775hCSePn3GW4h9nZ636kq,spotify:track:775hCSePn3GW4h9nZ636kq,https://api.spotify.com/v1/tracks/775hCSePn3GW4h9nZ636kq,https://api.spotify.com/v1/audio-analysis/775hCSePn3GW4h9nZ636kq,225480,3
252,0.563,0.755,5,-4.504,1,0.0253,0.0134,0.0,0.399,0.811,92.988,audio_features,1xdsRkWxWWUkKhh9hRtfYp,spotify:track:1xdsRkWxWWUkKhh9hRtfYp,https://api.spotify.com/v1/tracks/1xdsRkWxWWUkKhh9hRtfYp,https://api.spotify.com/v1/audio-analysis/1xdsRkWxWWUkKhh9hRtfYp,177400,4
253,0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,audio_features,7woEDtme8YkFiWeyiinIjy,spotify:track:7woEDtme8YkFiWeyiinIjy,https://api.spotify.com/v1/tracks/7woEDtme8YkFiWeyiinIjy,https://api.spotify.com/v1/audio-analysis/7woEDtme8YkFiWeyiinIjy,108987,4
254,0.637,0.634,2,-8.126,1,0.426,0.174,0.0,0.149,0.49,178.037,audio_features,6IEXjer2qbXhRLFv99NQQv,spotify:track:6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/tracks/6IEXjer2qbXhRLFv99NQQv,https://api.spotify.com/v1/audio-analysis/6IEXjer2qbXhRLFv99NQQv,194048,4
255,0.647,0.228,2,-19.288,1,0.0668,0.841,0.00149,0.108,0.189,119.828,audio_features,6qrcJkIpuWpxH0ruS8WVAy,spotify:track:6qrcJkIpuWpxH0ruS8WVAy,https://api.spotify.com/v1/tracks/6qrcJkIpuWpxH0ruS8WVAy,https://api.spotify.com/v1/audio-analysis/6qrcJkIpuWpxH0ruS8WVAy,197000,4
256,0.486,0.899,2,-4.713,1,0.0489,0.00115,0.0,0.102,0.356,169.934,audio_features,7jvtmQ3onpWeUm7dyFSSSc,spotify:track:7jvtmQ3onpWeUm7dyFSSSc,https://api.spotify.com/v1/tracks/7jvtmQ3onpWeUm7dyFSSSc,https://api.spotify.com/v1/audio-analysis/7jvtmQ3onpWeUm7dyFSSSc,183410,4
257,0.623,0.755,7,-5.386,1,0.0415,0.00306,0.0,0.387,0.32,119.957,audio_features,6EY9e6LyPWmL8hUS5E1P0h,spotify:track:6EY9e6LyPWmL8hUS5E1P0h,https://api.spotify.com/v1/tracks/6EY9e6LyPWmL8hUS5E1P0h,https://api.spotify.com/v1/audio-analysis/6EY9e6LyPWmL8hUS5E1P0h,212254,4
258,0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,audio_features,6OfOzTitafSnsaunQLuNFw,spotify:track:6OfOzTitafSnsaunQLuNFw,https://api.spotify.com/v1/tracks/6OfOzTitafSnsaunQLuNFw,https://api.spotify.com/v1/audio-analysis/6OfOzTitafSnsaunQLuNFw,161041,4
259,0.839,0.544,9,-6.651,1,0.252,0.344,0.0,0.139,0.332,113.032,audio_features,4jQF77FelHaw2u1CB0sIfp,spotify:track:4jQF77FelHaw2u1CB0sIfp,https://api.spotify.com/v1/tracks/4jQF77FelHaw2u1CB0sIfp,https://api.spotify.com/v1/audio-analysis/4jQF77FelHaw2u1CB0sIfp,101947,4
260,0.898,0.732,7,-3.982,1,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,audio_features,6maTPqynTmrkWIralgGaoP,spotify:track:6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/tracks/6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/audio-analysis/6maTPqynTmrkWIralgGaoP,142759,4
261,0.814,0.606,1,-6.378,1,0.243,0.0166,0.0,0.125,0.208,150.005,audio_features,1h6w4POXM2LfG4ZD4xUfZQ,spotify:track:1h6w4POXM2LfG4ZD4xUfZQ,https://api.spotify.com/v1/tracks/1h6w4POXM2LfG4ZD4xUfZQ,https://api.spotify.com/v1/audio-analysis/1h6w4POXM2LfG4ZD4xUfZQ,204800,4
262,0.546,0.509,7,-6.683,1,0.0297,0.222,8.02e-06,0.104,0.525,169.875,audio_features,5SIb4S2seQAeCHPXxiNHBL,spotify:track:5SIb4S2seQAeCHPXxiNHBL,https://api.spotify.com/v1/tracks/5SIb4S2seQAeCHPXxiNHBL,https://api.spotify.com/v1/audio-analysis/5SIb4S2seQAeCHPXxiNHBL,183542,4
263,0.527,0.598,1,-4.257,1,0.0283,0.063,0.000153,0.0913,0.23,66.041,audio_features,5vZoQQ1hH5L2s4Y8G86ksg,spotify:track:5vZoQQ1hH5L2s4Y8G86ksg,https://api.spotify.com/v1/tracks/5vZoQQ1hH5L2s4Y8G86ksg,https://api.spotify.com/v1/audio-analysis/5vZoQQ1hH5L2s4Y8G86ksg,200427,3
264,0.457,0.725,1,-5.979,1,0.0318,8.66e-05,0.000126,0.13,0.318,141.936,audio_features,4l5w5qGInIhwfvpYmPIYdK,spotify:track:4l5w5qGInIhwfvpYmPIYdK,https://api.spotify.com/v1/tracks/4l5w5qGInIhwfvpYmPIYdK,https://api.spotify.com/v1/audio-analysis/4l5w5qGInIhwfvpYmPIYdK,174992,4
265,0.784,0.616,0,-7.159,1,0.0927,0.0042,0.00592,0.256,0.291,137.019,audio_features,2beD5W9IkefQ04IO39XF7w,spotify:track:2beD5W9IkefQ04IO39XF7w,https://api.spotify.com/v1/tracks/2beD5W9IkefQ04IO39XF7w,https://api.spotify.com/v1/audio-analysis/2beD5W9IkefQ04IO39XF7w,190133,4
266,0.715,0.681,10,-4.25,0,0.113,0.129,0.0,0.152,0.277,84.924,audio_features,1vvcEHQdaUTvWt0EIUYcFK,spotify:track:1vvcEHQdaUTvWt0EIUYcFK,https://api.spotify.com/v1/tracks/1vvcEHQdaUTvWt0EIUYcFK,https://api.spotify.com/v1/audio-analysis/1vvcEHQdaUTvWt0EIUYcFK,175802,4
267,0.603,0.797,6,-5.279,0,0.0474,0.00443,5.63e-06,0.103,0.235,135.438,audio_features,1slDsIJxew9AOOA3v0xFzn,spotify:track:1slDsIJxew9AOOA3v0xFzn,https://api.spotify.com/v1/tracks/1slDsIJxew9AOOA3v0xFzn,https://api.spotify.com/v1/audio-analysis/1slDsIJxew9AOOA3v0xFzn,106307,4
268,0.544,0.396,10,-7.804,1,0.0637,0.607,6.17e-05,0.0969,0.502,157.939,audio_features,4mGrWfDISjNjgeQnH1B8IE,spotify:track:4mGrWfDISjNjgeQnH1B8IE,https://api.spotify.com/v1/tracks/4mGrWfDISjNjgeQnH1B8IE,https://api.spotify.com/v1/audio-analysis/4mGrWfDISjNjgeQnH1B8IE,186456,3
269,0.745,0.877,5,-2.649,0,0.173,0.455,0.0,0.0732,0.852,120.015,audio_features,0B1xarnfKvUFWUoFdQnooq,spotify:track:0B1xarnfKvUFWUoFdQnooq,https://api.spotify.com/v1/tracks/0B1xarnfKvUFWUoFdQnooq,https://api.spotify.com/v1/audio-analysis/0B1xarnfKvUFWUoFdQnooq,189012,4
270,0.786,0.698,1,-4.697,1,0.0976,0.0175,0.0,0.194,0.168,154.954,audio_features,293QwzG48nRXlqk5lGDUbw,spotify:track:293QwzG48nRXlqk5lGDUbw,https://api.spotify.com/v1/tracks/293QwzG48nRXlqk5lGDUbw,https://api.spotify.com/v1/audio-analysis/293QwzG48nRXlqk5lGDUbw,142452,4
271,0.774,0.549,9,-7.297,0,0.154,0.178,0.00151,0.22,0.28,135.016,audio_features,0B6g379TMw0nYGXA7y5xHz,spotify:track:0B6g379TMw0nYGXA7y5xHz,https://api.spotify.com/v1/tracks/0B6g379TMw0nYGXA7y5xHz,https://api.spotify.com/v1/audio-analysis/0B6g379TMw0nYGXA7y5xHz,245240,4
272,0.721,0.541,2,-8.924,0,0.12,0.528,0.0,0.13,0.616,153.919,audio_features,4ztdjZ2t7BVo5DLIFQBdJh,spotify:track:4ztdjZ2t7BVo5DLIFQBdJh,https://api.spotify.com/v1/tracks/4ztdjZ2t7BVo5DLIFQBdJh,https://api.spotify.com/v1/audio-analysis/4ztdjZ2t7BVo5DLIFQBdJh,158133,4
273,0.533,0.742,7,-3.473,1,0.0303,0.0031,0.0,0.108,0.356,131.93,audio_features,4evLyY5Ue1Wesc61t2KXAU,spotify:track:4evLyY5Ue1Wesc61t2KXAU,https://api.spotify.com/v1/tracks/4evLyY5Ue1Wesc61t2KXAU,https://api.spotify.com/v1/audio-analysis/4evLyY5Ue1Wesc61t2KXAU,274945,4
274,0.807,0.627,11,-6.829,1,0.0771,0.0225,0.0,0.0904,0.761,122.963,audio_features,0WCJSIy75ZVxqY51ce0enc,spotify:track:0WCJSIy75ZVxqY51ce0enc,https://api.spotify.com/v1/tracks/0WCJSIy75ZVxqY51ce0enc,https://api.spotify.com/v1/audio-analysis/0WCJSIy75ZVxqY51ce0enc,246497,4
275,0.503,0.839,0,-4.593,1,0.069,1.89e-05,0.0,0.35,0.384,145.836,audio_features,4mahloUW5K6KeGijwnMGDr,spotify:track:4mahloUW5K6KeGijwnMGDr,https://api.spotify.com/v1/tracks/4mahloUW5K6KeGijwnMGDr,https://api.spotify.com/v1/audio-analysis/4mahloUW5K6KeGijwnMGDr,198938,4
276,0.484,0.864,3,-4.593,1,0.0467,0.0324,0.0,0.0926,0.425,137.989,audio_features,2Iu5OBDudGv5B0qfKKKbGm,spotify:track:2Iu5OBDudGv5B0qfKKKbGm,https://api.spotify.com/v1/tracks/2Iu5OBDudGv5B0qfKKKbGm,https://api.spotify.com/v1/audio-analysis/2Iu5OBDudGv5B0qfKKKbGm,211533,4
277,0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028,audio_features,6njJR3OIp3oA0Kc4aC9Tzf,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf,https://api.spotify.com/v1/audio-analysis/6njJR3OIp3oA0Kc4aC9Tzf,61673,4
278,0.5,0.748,0,-5.927,1,0.0364,0.00291,0.0,0.112,0.448,148.009,audio_features,3kXH9BQq0TyNliiP1MIE6N,spotify:track:3kXH9BQq0TyNliiP1MIE6N,https://api.spotify.com/v1/tracks/3kXH9BQq0TyNliiP1MIE6N,https://api.spotify.com/v1/audio-analysis/3kXH9BQq0TyNliiP1MIE6N,201067,4
279,0.664,0.529,2,-6.149,1,0.0392,0.539,5.28e-05,0.0697,0.439,148.12,audio_features,1mF6RkY7x1KsDBZS6cV5f1,spotify:track:1mF6RkY7x1KsDBZS6cV5f1,https://api.spotify.com/v1/tracks/1mF6RkY7x1KsDBZS6cV5f1,https://api.spotify.com/v1/audio-analysis/1mF6RkY7x1KsDBZS6cV5f1,167988,4
280,0.508,0.797,1,-5.854,1,0.0411,0.00261,7.56e-06,0.0916,0.361,126.982,audio_features,09DR0sHnQUhHOiSNttc1mv,spotify:track:09DR0sHnQUhHOiSNttc1mv,https://api.spotify.com/v1/tracks/09DR0sHnQUhHOiSNttc1mv,https://api.spotify.com/v1/audio-analysis/09DR0sHnQUhHOiSNttc1mv,234933,4
281,0.661,0.933,1,-2.503,0,0.0656,0.0185,3.28e-06,0.157,0.741,123.035,audio_features,0iqr64c8WWYb549HKs8sqD,spotify:track:0iqr64c8WWYb549HKs8sqD,https://api.spotify.com/v1/tracks/0iqr64c8WWYb549HKs8sqD,https://api.spotify.com/v1/audio-analysis/0iqr64c8WWYb549HKs8sqD,212360,5
282,0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,audio_features,3iBgrkexCzVuPy4O9vx7Mf,spotify:track:3iBgrkexCzVuPy4O9vx7Mf,https://api.spotify.com/v1/tracks/3iBgrkexCzVuPy4O9vx7Mf,https://api.spotify.com/v1/audio-analysis/3iBgrkexCzVuPy4O9vx7Mf,135067,3
283,0.413,0.316,7,-7.794,1,0.0439,0.586,3.33e-06,0.105,0.319,183.328,audio_features,4MTuL20LF3pWebeJbcNh7p,spotify:track:4MTuL20LF3pWebeJbcNh7p,https://api.spotify.com/v1/tracks/4MTuL20LF3pWebeJbcNh7p,https://api.spotify.com/v1/audio-analysis/4MTuL20LF3pWebeJbcNh7p,183379,4
284,0.678,0.483,1,-7.956,1,0.422,0.00361,0.0,0.109,0.12,160.156,audio_features,1hS8xbWKEifaf0VuFpIY69,spotify:track:1hS8xbWKEifaf0VuFpIY69,https://api.spotify.com/v1/tracks/1hS8xbWKEifaf0VuFpIY69,https://api.spotify.com/v1/audio-analysis/1hS8xbWKEifaf0VuFpIY69,148302,4
285,0.881,0.551,2,-6.41,1,0.123,0.0205,0.16,0.19,0.196,119.951,audio_features,0FkD2FHEZrZIofVkY6XPFK,spotify:track:0FkD2FHEZrZIofVkY6XPFK,https://api.spotify.com/v1/tracks/0FkD2FHEZrZIofVkY6XPFK,https://api.spotify.com/v1/audio-analysis/0FkD2FHEZrZIofVkY6XPFK,126523,4
286,0.479,0.218,0,-11.997,1,0.0375,0.737,3.22e-06,0.114,0.171,172.074,audio_features,3yn01PcU95PTbiZ3xvop2j,spotify:track:3yn01PcU95PTbiZ3xvop2j,https://api.spotify.com/v1/tracks/3yn01PcU95PTbiZ3xvop2j,https://api.spotify.com/v1/audio-analysis/3yn01PcU95PTbiZ3xvop2j,278671,4
287,0.617,0.655,2,-3.616,1,0.17,0.0934,6.17e-06,0.487,0.626,173.891,audio_features,05OnZaYopHpb0z7ktT2FIF,spotify:track:05OnZaYopHpb0z7ktT2FIF,https://api.spotify.com/v1/tracks/05OnZaYopHpb0z7ktT2FIF,https://api.spotify.com/v1/audio-analysis/05OnZaYopHpb0z7ktT2FIF,215172,4
288,0.404,0.788,2,-4.355,1,0.0535,0.00518,1.71e-06,0.17,0.608,208.138,audio_features,3jhV8I9sIPXsjPs2ZOnSaf,spotify:track:3jhV8I9sIPXsjPs2ZOnSaf,https://api.spotify.com/v1/tracks/3jhV8I9sIPXsjPs2ZOnSaf,https://api.spotify.com/v1/audio-analysis/3jhV8I9sIPXsjPs2ZOnSaf,176427,4
289,0.564,0.612,0,-5.018,1,0.0248,0.382,0.0,0.11,0.146,83.03,audio_features,4Bee3PcNdfeqO1B80dDgFn,spotify:track:4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/tracks/4Bee3PcNdfeqO1B80dDgFn,https://api.spotify.com/v1/audio-analysis/4Bee3PcNdfeqO1B80dDgFn,237493,3
290,0.659,0.823,4,-5.77,0,0.0415,0.0174,1.82e-06,0.11,0.405,112.931,audio_features,41cv1emXVm5Su4DWvltXa6,spotify:track:41cv1emXVm5Su4DWvltXa6,https://api.spotify.com/v1/tracks/41cv1emXVm5Su4DWvltXa6,https://api.spotify.com/v1/audio-analysis/41cv1emXVm5Su4DWvltXa6,183680,4
291,0.739,0.536,1,-10.843,1,0.308,0.231,0.0,0.35,0.64,82.549,audio_features,7icwQvajsokotDfM3tefW6,spotify:track:7icwQvajsokotDfM3tefW6,https://api.spotify.com/v1/tracks/7icwQvajsokotDfM3tefW6,https://api.spotify.com/v1/audio-analysis/7icwQvajsokotDfM3tefW6,154120,4
292,0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,audio_features,5eTaQYBE1yrActixMAeLcZ,spotify:track:5eTaQYBE1yrActixMAeLcZ,https://api.spotify.com/v1/tracks/5eTaQYBE1yrActixMAeLcZ,https://api.spotify.com/v1/audio-analysis/5eTaQYBE1yrActixMAeLcZ,186496,4
293,0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,audio_features,2NbsBSshscKIPRG3kwBbfo,spotify:track:2NbsBSshscKIPRG3kwBbfo,https://api.spotify.com/v1/tracks/2NbsBSshscKIPRG3kwBbfo,https://api.spotify.com/v1/audio-analysis/2NbsBSshscKIPRG3kwBbfo,160166,3
294,0.746,0.622,5,-7.923,1,0.241,0.201,0.00113,0.104,0.719,128.101,audio_features,3k0DJq2HdWJqnqor8NX0ac,spotify:track:3k0DJq2HdWJqnqor8NX0ac,https://api.spotify.com/v1/tracks/3k0DJq2HdWJqnqor8NX0ac,https://api.spotify.com/v1/audio-analysis/3k0DJq2HdWJqnqor8NX0ac,166267,4
295,0.784,0.826,7,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,audio_features,0cNSq9T5l8gZnpY14rsTR2,spotify:track:0cNSq9T5l8gZnpY14rsTR2,https://api.spotify.com/v1/tracks/0cNSq9T5l8gZnpY14rsTR2,https://api.spotify.com/v1/audio-analysis/0cNSq9T5l8gZnpY14rsTR2,184066,3
296,0.619,0.606,1,-4.252,1,0.0784,0.0268,0.0,0.375,0.0669,140.023,audio_features,1pDbGAAH5GQ8U0KG4fI77H,spotify:track:1pDbGAAH5GQ8U0KG4fI77H,https://api.spotify.com/v1/tracks/1pDbGAAH5GQ8U0KG4fI77H,https://api.spotify.com/v1/audio-analysis/1pDbGAAH5GQ8U0KG4fI77H,97770,4
297,0.794,0.807,1,-3.447,0,0.326,0.334,0.0,0.104,0.575,178.003,audio_features,4NoOME4Dhf4xgxbHDT7VGe,spotify:track:4NoOME4Dhf4xgxbHDT7VGe,https://api.spotify.com/v1/tracks/4NoOME4Dhf4xgxbHDT7VGe,https://api.spotify.com/v1/audio-analysis/4NoOME4Dhf4xgxbHDT7VGe,200120,4
298,0.72,0.821,6,-2.488,0,0.0681,0.0953,0.000167,0.0929,0.628,167.998,audio_features,28BSTgZH1ckI8Xfy8LXaRz,spotify:track:28BSTgZH1ckI8Xfy8LXaRz,https://api.spotify.com/v1/tracks/28BSTgZH1ckI8Xfy8LXaRz,https://api.spotify.com/v1/audio-analysis/28BSTgZH1ckI8Xfy8LXaRz,242667,4
299,0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951,audio_features,4QhnNyKDsAkXPwHkSnuc89,spotify:track:4QhnNyKDsAkXPwHkSnuc89,https://api.spotify.com/v1/tracks/4QhnNyKDsAkXPwHkSnuc89,https://api.spotify.com/v1/audio-analysis/4QhnNyKDsAkXPwHkSnuc89,185539,4
300,0.773,0.607,10,-6.768,0,0.382,0.0354,0.0,0.111,0.279,155.026,audio_features,69ZBK01gsgWUnA55BEaAPu,spotify:track:69ZBK01gsgWUnA55BEaAPu,https://api.spotify.com/v1/tracks/69ZBK01gsgWUnA55BEaAPu,https://api.spotify.com/v1/audio-analysis/69ZBK01gsgWUnA55BEaAPu,225492,4
301,0.784,0.646,11,-3.626,1,0.0491,0.0978,1.09e-06,0.255,0.592,127.942,audio_features,2NFadq6pUeiVEihLvUlOSr,spotify:track:2NFadq6pUeiVEihLvUlOSr,https://api.spotify.com/v1/tracks/2NFadq6pUeiVEihLvUlOSr,https://api.spotify.com/v1/audio-analysis/2NFadq6pUeiVEihLvUlOSr,204048,4
302,0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,audio_features,0WoVfPjxsf9MTvPt9ptqeE,spotify:track:0WoVfPjxsf9MTvPt9ptqeE,https://api.spotify.com/v1/tracks/0WoVfPjxsf9MTvPt9ptqeE,https://api.spotify.com/v1/audio-analysis/0WoVfPjxsf9MTvPt9ptqeE,123673,4
303,0.391,0.816,2,-5.746,0,0.066,0.0169,0.0,0.0893,0.457,160.001,audio_features,2mltIbKkhQqyh8gCzaqxqA,spotify:track:2mltIbKkhQqyh8gCzaqxqA,https://api.spotify.com/v1/tracks/2mltIbKkhQqyh8gCzaqxqA,https://api.spotify.com/v1/audio-analysis/2mltIbKkhQqyh8gCzaqxqA,170683,4
304,0.601,0.775,9,-4.244,1,0.0421,0.0838,0.0,0.116,0.66,147.854,audio_features,5dDN8h9dqErwnc88uyKq1b,spotify:track:5dDN8h9dqErwnc88uyKq1b,https://api.spotify.com/v1/tracks/5dDN8h9dqErwnc88uyKq1b,https://api.spotify.com/v1/audio-analysis/5dDN8h9dqErwnc88uyKq1b,153645,4
305,0.567,0.961,7,-4.084,1,0.0572,0.00139,3.7e-05,0.102,0.669,151.92,audio_features,60glT2wsoSHV3B8yCRSB8v,spotify:track:60glT2wsoSHV3B8yCRSB8v,https://api.spotify.com/v1/tracks/60glT2wsoSHV3B8yCRSB8v,https://api.spotify.com/v1/audio-analysis/60glT2wsoSHV3B8yCRSB8v,215531,4
306,0.574,0.935,1,-2.783,1,0.0926,0.112,1.07e-06,0.367,0.836,166.008,audio_features,7ovUcF5uHTBRzUpB6ZOmvt,spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,https://api.spotify.com/v1/tracks/7ovUcF5uHTBRzUpB6ZOmvt,https://api.spotify.com/v1/audio-analysis/7ovUcF5uHTBRzUpB6ZOmvt,213234,4
307,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,audio_features,03gwHb6iyyfZREaUyUWMWh,spotify:track:03gwHb6iyyfZREaUyUWMWh,https://api.spotify.com/v1/tracks/03gwHb6iyyfZREaUyUWMWh,https://api.spotify.com/v1/audio-analysis/03gwHb6iyyfZREaUyUWMWh,215627,4
308,0.651,0.567,5,-5.941,0,0.0317,0.0934,0.00991,0.124,0.138,108.953,audio_features,43QK2f07GkHIkN3uumpYIE,spotify:track:43QK2f07GkHIkN3uumpYIE,https://api.spotify.com/v1/tracks/43QK2f07GkHIkN3uumpYIE,https://api.spotify.com/v1/audio-analysis/43QK2f07GkHIkN3uumpYIE,361947,4
309,0.851,0.642,1,-5.281,1,0.216,0.0658,0.0,0.0713,0.701,143.091,audio_features,7iTTWHbr4tAlsRJN4m4bay,spotify:track:7iTTWHbr4tAlsRJN4m4bay,https://api.spotify.com/v1/tracks/7iTTWHbr4tAlsRJN4m4bay,https://api.spotify.com/v1/audio-analysis/7iTTWHbr4tAlsRJN4m4bay,148115,4
310,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,audio_features,2wuUx51PbcuSyNyiuQP2MG,spotify:track:2wuUx51PbcuSyNyiuQP2MG,https://api.spotify.com/v1/tracks/2wuUx51PbcuSyNyiuQP2MG,https://api.spotify.com/v1/audio-analysis/2wuUx51PbcuSyNyiuQP2MG,215627,4
311,0.651,0.567,5,-5.941,0,0.0317,0.0934,0.00991,0.124,0.138,108.953,audio_features,4ju6lqdFcGADjyyd4G9nUq,spotify:track:4ju6lqdFcGADjyyd4G9nUq,https://api.spotify.com/v1/tracks/4ju6lqdFcGADjyyd4G9nUq,https://api.spotify.com/v1/audio-analysis/4ju6lqdFcGADjyyd4G9nUq,361947,4
312,0.705,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,0nFcXiig56kIXMHAJBa9Mr,spotify:track:0nFcXiig56kIXMHAJBa9Mr,https://api.spotify.com/v1/tracks/0nFcXiig56kIXMHAJBa9Mr,https://api.spotify.com/v1/audio-analysis/0nFcXiig56kIXMHAJBa9Mr,218880,4
313,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,audio_features,4PbxtUfJTK69ExNY6VwExd,spotify:track:4PbxtUfJTK69ExNY6VwExd,https://api.spotify.com/v1/tracks/4PbxtUfJTK69ExNY6VwExd,https://api.spotify.com/v1/audio-analysis/4PbxtUfJTK69ExNY6VwExd,230461,4
314,0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,audio_features,0IdUXGXeErxlm8RFPUL6TN,spotify:track:0IdUXGXeErxlm8RFPUL6TN,https://api.spotify.com/v1/tracks/0IdUXGXeErxlm8RFPUL6TN,https://api.spotify.com/v1/audio-analysis/0IdUXGXeErxlm8RFPUL6TN,201573,4
315,0.844,0.677,1,-6.216,1,0.158,0.0406,8.32e-05,0.407,0.841,98.995,audio_features,17VBbZMIvuXNLuOaPCQjlG,spotify:track:17VBbZMIvuXNLuOaPCQjlG,https://api.spotify.com/v1/tracks/17VBbZMIvuXNLuOaPCQjlG,https://api.spotify.com/v1/audio-analysis/17VBbZMIvuXNLuOaPCQjlG,215467,4
316,0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,audio_features,5CeBU2jpYQp6BD5k38Nb5j,spotify:track:5CeBU2jpYQp6BD5k38Nb5j,https://api.spotify.com/v1/tracks/5CeBU2jpYQp6BD5k38Nb5j,https://api.spotify.com/v1/audio-analysis/5CeBU2jpYQp6BD5k38Nb5j,230461,4
317,0.434,0.528,1,-7.152,0,0.0798,0.111,0.0,0.157,0.445,65.687,audio_features,5tAdhfrrgDevu5q3GoLps8,spotify:track:5tAdhfrrgDevu5q3GoLps8,https://api.spotify.com/v1/tracks/5tAdhfrrgDevu5q3GoLps8,https://api.spotify.com/v1/audio-analysis/5tAdhfrrgDevu5q3GoLps8,260256,4
318,0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62e-05,0.0946,0.249,170.903,audio_features,5v9Q7T9WHHqhSrAobDgFEJ,spotify:track:5v9Q7T9WHHqhSrAobDgFEJ,https://api.spotify.com/v1/tracks/5v9Q7T9WHHqhSrAobDgFEJ,https://api.spotify.com/v1/audio-analysis/5v9Q7T9WHHqhSrAobDgFEJ,216123,4
319,0.844,0.677,1,-6.216,1,0.158,0.0406,8.32e-05,0.407,0.841,98.995,audio_features,7zPAUAEVhXmtqzZPG3DPug,spotify:track:7zPAUAEVhXmtqzZPG3DPug,https://api.spotify.com/v1/tracks/7zPAUAEVhXmtqzZPG3DPug,https://api.spotify.com/v1/audio-analysis/7zPAUAEVhXmtqzZPG3DPug,215467,4
320,0.684,0.82,0,-5.495,1,0.0307,0.0216,2.33e-05,0.44,0.62,118.062,audio_features,7p38oBvqYK1SEVxmOcWMq5,spotify:track:7p38oBvqYK1SEVxmOcWMq5,https://api.spotify.com/v1/tracks/7p38oBvqYK1SEVxmOcWMq5,https://api.spotify.com/v1/audio-analysis/7p38oBvqYK1SEVxmOcWMq5,215627,4
321,0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,audio_features,7EWYNiceIJNp7AoQCCW3Qm,spotify:track:7EWYNiceIJNp7AoQCCW3Qm,https://api.spotify.com/v1/tracks/7EWYNiceIJNp7AoQCCW3Qm,https://api.spotify.com/v1/audio-analysis/7EWYNiceIJNp7AoQCCW3Qm,215627,4
